 35  63   87  160   84  155  11.5  25.0   2.0   2.5  113.93  -0.6676    55.92   61.95   0.6676   235.92   30.21   54.39   3   5  175.87  170.64  57.0   5550000000    1.901   0.0000    56.61    1.447   0.0000   233.13    2.380   0.0000    69.76  
 38  60   96  150   94  146  13.0  11.0   0.0   0.0  118.17   0.9140   111.91   75.63  -0.9140   291.91   26.94   46.96   2   4  193.80  190.47  57.0   5555000000    0.730   0.0000   203.43    1.521   0.0000   135.63    0.688   0.0000   130.45    0.729   0.0000   288.83  
 46  52  114  133  109  128  26.0  10.5   2.5   0.0   85.66   0.8041    80.00   73.43  -0.8041   260.00   76.43   54.00   5   5  159.09  149.50  57.0   5550000000    3.424   0.0000   237.16    1.335   0.0000   251.61    2.200   0.0000   181.02  
 49  49  123  125  119  119   9.5   5.5   4.5   4.5   95.22  -0.7207   176.28   93.70   0.7207   356.28   42.21   57.03   4   6  188.92  174.58  57.0   5500000000    4.157   0.0000   184.31    2.243   0.0000   162.83  
 46  52  115  131  111  127   8.5  29.5   2.5   1.5   98.87  -0.0017    92.98   86.80   0.0017   272.98   44.14   56.92   4   4  185.67  176.78  57.0   5555000000    2.113   0.0000   342.39    5.092   0.0000    76.12    1.237   0.0000   122.73    0.241   0.0000   346.54  
 47  51  117  130  114  123  23.5  28.0   1.0   3.5   87.17   0.9681   162.36   78.45  -0.9681   342.36   44.14   77.81   3   7  165.61  161.58  57.0   5550000000    3.310   0.0000   143.44    0.094   0.0000   237.76    2.929   0.0000   140.20  
 38  60   97  150   93  146  10.5  22.0   2.5   0.0   97.37  -0.7603   228.90   62.97   0.7603    48.90   46.24   58.78   4   4  160.34  152.22  57.0   5550000000    1.346   0.0000   154.62    4.043   0.0000   178.84   11.565   0.0000    87.23  
 37  61   93  154   91  150  12.5  14.0   1.5   1.0  124.79   0.2719   294.89   75.36  -0.2719   114.89   24.70   39.36   2   4  200.15  194.56  57.0   5550000000    1.651   0.0000    56.37    3.534   0.0000    32.43    4.104   0.0000   304.23  
 42  56  105  142  102  137  14.5   4.0   0.0   1.5  110.89  -0.5669   156.94   81.99   0.5669   336.94   36.60   48.81   3   5  192.88  185.42  57.0   5550000000    2.752   0.0000   246.21    2.049   0.0000    25.26    0.893   0.0000    84.09  
 41  57  102  144   98  141   1.0  19.0   1.0   3.5  119.41   0.7568   292.98   84.58  -0.7568   112.98   31.95   36.31   4   3  203.98  195.99  57.0   5555000000    0.806   0.0000   129.89    7.409   0.0000   282.91    2.195   0.0000    27.64    4.296   0.0000   347.15  
